report_date,segment,region,fact_progn,tranth_tst,dollar,dol_rab_ter,dol_sn_nal,rab_dney,atm,cards,compl
31.05.2017,S_1,RG_17,fact,22.60752688,56.52,0.929413805,0.329056772,20,592.5,1226365.5,0.998743637
31.05.2017,S_1,RG_18,fact,21.41942519,56.52,0.926081343,0.332667228,20,442.5,731294.3,0.998741139
31.05.2017,S_1,RG_19,fact,27.3404605,56.52,0.948410728,0.268617701,20,2311.5,3835705.744,0.998757879
31.05.2017,S_1,RG_2,fact,40.56055555,56.52,0.932526305,0.250319125,20,1455,3757861.667,0.998745971
31.05.2017,S_1,RG_20,fact,32.14963184,56.52,0.946798918,0.267165536,20,592.5,1270497.322,0.998756671
31.05.2017,S_1,RG_21,fact,30.9820109,56.52,0.894919091,0.241964007,20,4008,7605493.3,0.998717777
31.05.2017,S_1,RG_22,fact,42.78468183,56.52,0.9676437,0.248422645,20,183,491869.5111,0.998772298
31.05.2017,S_1,RG_23,fact,25.33747953,56.52,0.938742577,0.314358425,20,775.4999999,1875696.967,0.998750631
31.05.2017,S_1,RG_25,fact,21.35469025,56.52,0.940207281,0.315679684,20,633,914856.4556,0.998751729
31.05.2017,S_1,RG_26,fact,31.65393353,56.52,0.944350759,0.265830089,20,1434,2864865.989,0.998754835
31.05.2017,S_1,RG_27,fact,85.0113852,56.52,NULL,NULL,20,16.5,88844.85556,NULL
31.05.2017,S_1,RG_28,fact,44.54825231,56.52,0.978070175,0.26954579,20,114,209242.0333,0.998780114
31.05.2017,S_1,RG_29,fact,48.34207608,56.52,0.956292533,0.246125564,20,821.9999999,1520327.6,0.998763788
31.05.2017,S_1,RG_3,fact,47.66862704,56.52,0.928020224,0.208383357,20,612,1205978.867,0.998742593
31.05.2017,S_1,RG_30,fact,20.11507566,56.52,0.947129101,0.343114883,20,621,1321297.989,0.998756918
31.05.2017,S_1,RG_31,fact,26.18835298,56.52,0.881489842,0.393259072,20,228,416730.3778,0.99870771
31.05.2017,S_1,RG_32,fact,25.32715626,56.52,0.933778234,0.302923002,20,249,494544.2889,0.998746909
31.05.2017,S_1,RG_33,fact,39.47994623,56.52,0.868549345,0.201620908,20,4746,8826197.522,0.998698009
31.05.2017,S_1,RG_34,fact,29.12088008,56.52,0.949469388,0.299150777,20,418.5,855430.1333,0.998758673
31.05.2017,S_1,RG_35,fact,31.5214757,56.52,0.92782229,0.24239514,20,1710,3132339.744,0.998742444
31.05.2017,S_1,RG_36,fact,48.42400126,56.52,0.919774,0.371816821,20,8687.999999,24598819.08,0.998736411
31.05.2017,S_1,RG_37,fact,59.52194643,56.52,0.97122905,0.280754097,20,153,400559.0333,0.998774985
31.05.2017,S_1,RG_38,fact,49.45878899,56.52,0.950487595,0.233263891,20,1110,2059267.167,0.998759436
31.05.2017,S_1,RG_39,fact,29.8521705,56.52,0.945001943,0.259210069,20,2100,4633585.922,0.998755323
31.05.2017,S_1,RG_4,fact,21.50311964,56.52,0.943158024,0.299500905,20,820.4999999,1803393.5,0.998753941
31.05.2017,S_1,RG_40,fact,78.25966511,56.52,0.96019756,0.18533323,20,109.5,284089.5556,0.998766715
31.05.2017,S_1,RG_41,fact,31.24035227,56.52,0.946302881,0.286660956,20,1018.5,2532459.489,0.998756299
31.05.2017,S_1,RG_42,fact,66.32133168,56.52,0.956422018,0.202621523,20,866.9999999,1731480.189,0.998763885
31.05.2017,S_1,RG_43,fact,49.46408078,56.52,0.947374039,0.262953612,20,1947,4374315.489,0.998757102
31.05.2017,S_1,RG_44,fact,56.98322988,56.52,0.961576355,0.250950758,20,559.5,1284142.711,0.998767749
31.05.2017,S_1,RG_45,fact,22.73816905,56.52,0.929667135,0.326389799,20,805.4999999,1691557.622,0.998743827
31.05.2017,S_1,RG_46,fact,28.78289555,56.52,0.932979615,0.294427403,20,703.5,1521520.189,0.998746311
31.05.2017,S_1,RG_47,fact,48.69661044,56.52,0.962690971,0.217584208,20,1878,4018996.4,0.998768585
31.05.2017,S_1,RG_48,fact,63.47254026,56.52,0.947711202,0.232793948,20,285,893733.7556,0.998757355
31.05.2017,S_1,RG_49,fact,31.03128979,56.52,0.950417053,0.314573276,20,1231.5,2532037.156,0.998759383
31.05.2017,S_1,RG_5,fact,29.67160791,56.52,0.944233125,0.27450861,20,1392,3479513.833,0.998754747
31.05.2017,S_1,RG_50,fact,43.072902,56.52,0.938562048,0.229513,20,2917.5,6746720.7,0.998750496
31.05.2017,S_1,RG_51,fact,36.21202819,56.52,0.940846774,0.262246562,20,1080,1831629.5,0.998752208
31.05.2017,S_1,RG_52,fact,46.86261761,56.52,0.903065356,0.236927672,20,1179,1639632.744,0.998723884
31.05.2017,S_1,RG_53,fact,16.77402761,56.52,0.955954898,0.335447695,20,369,755321.0444,0.998763535
31.05.2017,S_1,RG_54,fact,46.09458828,56.52,0.941985761,0.22896054,20,283.5,643038.7,0.998753062
31.05.2017,S_1,RG_55,fact,38.7610034,56.52,0.932423662,0.239303612,20,2646,5677537.611,0.998745894
31.05.2017,S_1,RG_56,fact,40.14584193,56.52,0.943347905,0.244180351,20,1428,2514729.533,0.998754083
31.05.2017,S_1,RG_57,fact,36.81084938,56.52,0.949312854,0.262176894,20,934.4999999,1804409.111,0.998758555
31.05.2017,S_1,RG_58,fact,27.1326238,56.52,0.89568672,0.305306464,20,814.4999999,1737318.444,0.998718353
31.05.2017,S_1,RG_59,fact,26.40020376,56.52,0.936775874,0.264945786,20,2185.5,3311016.911,0.998749157
31.05.2017,S_1,RG_6,fact,49.71657504,56.52,0.961193515,0.240432339,20,163.5,311096.7667,0.998767462
31.05.2017,S_1,RG_60,fact,16.06683911,56.52,0.947641417,0.350725578,20,372,834039.9556,0.998757302
31.05.2017,S_1,RG_61,fact,38.30681488,56.52,0.924164296,0.267211188,20,553.5,1001758.578,0.998739702
31.05.2017,S_1,RG_62,fact,50.2337591,56.52,0.94567396,0.245689982,20,1402.5,2758540.556,0.998755827
31.05.2017,S_1,RG_63,fact,59.9322826,56.52,0.961274815,0.218509012,20,1149,2171052.767,0.998767523
31.05.2017,S_1,RG_64,fact,26.28969143,56.52,0.943171934,0.287301407,20,700.5,1086991.478,0.998753952
31.05.2017,S_1,RG_65,fact,44.68661567,56.52,0.939261189,0.2594601,20,1861.5,4180365.944,0.99875102
31.05.2017,S_1,RG_66,fact,42.2525158,56.52,0.910610308,0.252441536,20,763.4999999,2276919.667,0.998729541
31.05.2017,S_1,RG_67,fact,29.92988314,56.52,0.919774,0.371816821,20,1029,1919243.556,0.998736411
31.05.2017,S_1,RG_68,fact,18.4591608,56.52,0.915535957,0.34910873,20,628.5,1663836.467,0.998733233
31.05.2017,S_1,RG_69,fact,50.68506937,56.52,0.971073889,0.252261789,20,682.5,1200653.444,0.998774869
31.05.2017,S_1,RG_7,fact,56.67906613,56.52,0.919536399,0.235456183,20,676.5,2123011.344,0.998736232
31.05.2017,S_1,RG_70,fact,37.57638158,56.52,0.933293372,0.285958917,20,508.5,980738.4444,0.998746546
31.05.2017,S_1,RG_71,fact,35.16603557,56.52,0.932204524,0.298965273,20,880.4999999,1682797.222,0.99874573
31.05.2017,S_1,RG_72,fact,22.5517571,56.52,0.926703372,0.301598222,20,1239,2456751.211,0.998741605
31.05.2017,S_1,RG_73,fact,64.78001455,56.52,0.961564859,0.221026616,20,396,874167.6556,0.99876774
31.05.2017,S_1,RG_74,fact,9.683454027,56.52,0.954724409,0.427852899,20,168,327730.6667,0.998762612
31.05.2017,S_1,RG_75,fact,32.37281815,56.52,0.915134825,0.260131908,20,1732.5,4616101.322,0.998732933
31.05.2017,S_1,RG_76,fact,32.52531761,56.52,0.931934585,0.257404995,20,2953.5,6041596.989,0.998745527
31.05.2017,S_1,RG_77,fact,52.36389255,56.52,0.892706422,0.207861637,20,829.4999999,1750018.611,0.998716119
31.05.2017,S_1,RG_78,fact,29.55211003,56.52,0.934491266,0.266023721,20,1479,3244374.722,0.998747444
31.05.2017,S_1,RG_79,fact,19.93979022,56.52,0.941944933,0.299954483,20,1092,1518634.244,0.998753032
31.05.2017,S_1,RG_8,fact,24.46994272,56.52,0.946507851,0.312237082,20,836.9999999,1507878.822,0.998756452
31.05.2017,S_1,RG_80,fact,42.1448722,56.52,0.954624514,0.262412594,20,2214,3927742.233,0.998762537
31.05.2017,S_1,RG_81,fact,30.09610999,56.52,0.922112462,0.263459662,20,2646,4660524.756,0.998738164
31.05.2017,S_1,RG_82,fact,47.93396374,56.52,0.948662407,0.225700963,20,645,1311230.367,0.998758068
31.05.2017,S_1,RG_83,fact,26.6591211,56.52,0.940242208,0.287582411,20,793.4999999,1682091.322,0.998751755
31.05.2017,S_1,RG_84,fact,41.44170532,56.52,0.948033899,0.22509704,20,2328,4313718.7,0.998757596
31.05.2017,S_1,RG_85,fact,37.25148089,56.52,0.927368302,0.282530776,20,841.4999999,1968467.511,0.998742104
31.05.2017,S_1,RG_9,fact,48.97181382,56.52,0.933705513,0.218761546,20,784.4999999,1640038.989,0.998746855
31.05.2017,S_2,RG_1,fact,172.7531844,56.52,0.919774,0.371816821,20,1051.5,2142028.411,0.999368205
31.05.2017,S_2,RG_10,fact,151.9118215,56.52,0.963969997,0.310952787,20,285,650932.3111,0.999384772
31.05.2017,S_2,RG_12,fact,103.1866744,56.52,0.951127408,0.296634859,20,745.5,1629705.9,0.999379958
31.05.2017,S_2,RG_13,fact,26.44725371,56.52,0.932531381,0.323918682,20,307.5,501760.1556,0.999372987
31.05.2017,S_2,RG_14,fact,126.9556205,56.52,0.919774,0.371816821,20,120,275846.0111,0.999368205
31.05.2017,S_2,RG_15,fact,159.5645161,56.52,0.953175896,0.255692189,20,178.5,410841.8444,0.999380726
31.05.2017,S_2,RG_16,fact,105.5975385,56.52,0.949852696,0.279693341,20,848.9999999,1548233.778,0.99937948
31.05.2017,S_2,RG_17,fact,92.02719227,56.52,0.929413805,0.329056772,20,592.5,1226365.5,0.999371819
31.05.2017,S_2,RG_18,fact,61.04617764,56.52,0.926081343,0.332667228,20,442.5,731294.3,0.99937057
31.05.2017,S_2,RG_19,fact,58.86937278,56.52,0.948410728,0.268617701,20,2311.5,3835705.744,0.999378939
31.05.2017,S_2,RG_2,fact,165.9624267,56.52,0.932526305,0.250319125,20,1455,3757861.667,0.999372985
31.05.2017,S_2,RG_20,fact,240.5295934,56.52,0.946798918,0.267165536,20,592.5,1270497.322,0.999378335
31.05.2017,S_2,RG_21,fact,71.47772182,56.52,0.894919091,0.241964007,20,4008,7605493.3,0.999358889
31.05.2017,S_2,RG_22,fact,142.7951531,56.52,0.9676437,0.248422645,20,183,491869.5111,0.999386149
31.05.2017,S_2,RG_23,fact,97.33987732,56.52,0.938742577,0.314358425,20,775.4999999,1875696.967,0.999375315
31.05.2017,S_2,RG_25,fact,133.9728015,56.52,0.940207281,0.315679684,20,633,914856.4556,0.999375865
31.05.2017,S_2,RG_26,fact,157.1584091,56.52,0.944350759,0.265830089,20,1434,2864865.989,0.999377418
31.05.2017,S_2,RG_27,fact,31.24860957,56.52,NULL,NULL,20,16.5,88844.85556,NULL
31.05.2017,S_2,RG_28,fact,136.9369369,56.52,0.978070175,0.26954579,20,114,209242.0333,0.999390057
31.05.2017,S_2,RG_29,fact,178.8101748,56.52,0.956292533,0.246125564,20,821.9999999,1520327.6,0.999381894
31.05.2017,S_2,RG_3,fact,181.8530702,56.52,0.928020224,0.208383357,20,612,1205978.867,0.999371296
31.05.2017,S_2,RG_30,fact,91.20668384,56.52,0.947129101,0.343114883,20,621,1321297.989,0.999378459
31.05.2017,S_2,RG_31,fact,8.664095372,56.52,0.881489842,0.393259072,20,228,416730.3778,0.999353855
31.05.2017,S_2,RG_32,fact,66.63576654,56.52,0.933778234,0.302923002,20,249,494544.2889,0.999373455
31.05.2017,S_2,RG_33,fact,175.4152465,56.52,0.868549345,0.201620908,20,4746,8826197.522,0.999349004
31.05.2017,S_2,RG_34,fact,87.13477156,56.52,0.949469388,0.299150777,20,418.5,855430.1333,0.999379336
31.05.2017,S_2,RG_35,fact,113.949487,56.52,0.92782229,0.24239514,20,1710,3132339.744,0.999371222
31.05.2017,S_2,RG_36,fact,191.1997687,56.52,0.919774,0.371816821,20,8687.999999,24598819.08,0.999368205
31.05.2017,S_2,RG_37,fact,112.8121748,56.52,0.97122905,0.280754097,20,153,400559.0333,0.999387493
31.05.2017,S_2,RG_38,fact,237.564888,56.52,0.950487595,0.233263891,20,1110,2059267.167,0.999379718
31.05.2017,S_2,RG_39,fact,141.3758926,56.52,0.945001943,0.259210069,20,2100,4633585.922,0.999377662
31.05.2017,S_2,RG_4,fact,184.4227412,56.52,0.943158024,0.299500905,20,820.4999999,1803393.5,0.999376971
31.05.2017,S_2,RG_40,fact,278.624552,56.52,0.96019756,0.18533323,20,109.5,284089.5556,0.999383358
31.05.2017,S_2,RG_41,fact,109.9096259,56.52,0.946302881,0.286660956,20,1018.5,2532459.489,0.999378149
31.05.2017,S_2,RG_42,fact,171.4950953,56.52,0.956422018,0.202621523,20,866.9999999,1731480.189,0.999381942
31.05.2017,S_2,RG_43,fact,233.4573328,56.52,0.947374039,0.262953612,20,1947,4374315.489,0.999378551
31.05.2017,S_2,RG_44,fact,111.0053116,56.52,0.961576355,0.250950758,20,559.5,1284142.711,0.999383874
31.05.2017,S_2,RG_45,fact,80.5329873,56.52,0.929667135,0.326389799,20,805.4999999,1691557.622,0.999371914
31.05.2017,S_2,RG_46,fact,98.93332898,56.52,0.932979615,0.294427403,20,703.5,1521520.189,0.999373155
31.05.2017,S_2,RG_47,fact,171.1029103,56.52,0.962690971,0.217584208,20,1878,4018996.4,0.999384292
31.05.2017,S_2,RG_48,fact,279.4280524,56.52,0.947711202,0.232793948,20,285,893733.7556,0.999378677
31.05.2017,S_2,RG_49,fact,108.7081048,56.52,0.950417053,0.314573276,20,1231.5,2532037.156,0.999379692
31.05.2017,S_2,RG_5,fact,127.9672537,56.52,0.944233125,0.27450861,20,1392,3479513.833,0.999377374
31.05.2017,S_2,RG_50,fact,180.2208644,56.52,0.938562048,0.229513,20,2917.5,6746720.7,0.999375248
31.05.2017,S_2,RG_51,fact,135.0453739,56.52,0.940846774,0.262246562,20,1080,1831629.5,0.999376104
31.05.2017,S_2,RG_52,fact,219.3140303,56.52,0.903065356,0.236927672,20,1179,1639632.744,0.999361942
31.05.2017,S_2,RG_53,fact,25.85109447,56.52,0.955954898,0.335447695,20,369,755321.0444,0.999381767
31.05.2017,S_2,RG_54,fact,262.6764888,56.52,0.941985761,0.22896054,20,283.5,643038.7,0.999376531
31.05.2017,S_2,RG_55,fact,185.7320119,56.52,0.932423662,0.239303612,20,2646,5677537.611,0.999372947
31.05.2017,S_2,RG_56,fact,163.8287435,56.52,0.943347905,0.244180351,20,1428,2514729.533,0.999377042
31.05.2017,S_2,RG_57,fact,152.4681414,56.52,0.949312854,0.262176894,20,934.4999999,1804409.111,0.999379278
31.05.2017,S_2,RG_58,fact,109.9121079,56.52,0.89568672,0.305306464,20,814.4999999,1737318.444,0.999359176
31.05.2017,S_2,RG_59,fact,115.9078198,56.52,0.936775874,0.264945786,20,2185.5,3311016.911,0.999374578
31.05.2017,S_2,RG_6,fact,147.9770526,56.52,0.961193515,0.240432339,20,163.5,311096.7667,0.999383731
31.05.2017,S_2,RG_60,fact,75.13667093,56.52,0.947641417,0.350725578,20,372,834039.9556,0.999378651
31.05.2017,S_2,RG_61,fact,124.0370871,56.52,0.924164296,0.267211188,20,553.5,1001758.578,0.999369851
31.05.2017,S_2,RG_62,fact,136.7406741,56.52,0.94567396,0.245689982,20,1402.5,2758540.556,0.999377914
31.05.2017,S_2,RG_63,fact,162.9986018,56.52,0.961274815,0.218509012,20,1149,2171052.767,0.999383761
31.05.2017,S_2,RG_64,fact,128.1786984,56.52,0.943171934,0.287301407,20,700.5,1086991.478,0.999376976
31.05.2017,S_2,RG_65,fact,114.5190842,56.52,0.939261189,0.2594601,20,1861.5,4180365.944,0.99937551
31.05.2017,S_2,RG_66,fact,130.4800476,56.52,0.910610308,0.252441536,20,763.4999999,2276919.667,0.99936477
31.05.2017,S_2,RG_67,fact,115.0175554,56.52,0.919774,0.371816821,20,1029,1919243.556,0.999368205
31.05.2017,S_2,RG_68,fact,15.38451613,56.52,0.915535957,0.34910873,20,628.5,1663836.467,0.999366617
31.05.2017,S_2,RG_69,fact,146.5149611,56.52,0.971073889,0.252261789,20,682.5,1200653.444,0.999387435
31.05.2017,S_2,RG_7,fact,207.142275,56.52,0.919536399,0.235456183,20,676.5,2123011.344,0.999368116
31.05.2017,S_2,RG_70,fact,75.55101832,56.52,0.933293372,0.285958917,20,508.5,980738.4444,0.999373273
31.05.2017,S_2,RG_71,fact,112.3991223,56.52,0.932204524,0.298965273,20,880.4999999,1682797.222,0.999372865
31.05.2017,S_2,RG_72,fact,117.8086358,56.52,0.926703372,0.301598222,20,1239,2456751.211,0.999370803
31.05.2017,S_2,RG_73,fact,149.8219339,56.52,0.961564859,0.221026616,20,396,874167.6556,0.99938387
31.05.2017,S_2,RG_74,fact,5.971986418,56.52,0.954724409,0.427852899,20,168,327730.6667,0.999381306
31.05.2017,S_2,RG_75,fact,129.8695305,56.52,0.915134825,0.260131908,20,1732.5,4616101.322,0.999366466
31.05.2017,S_2,RG_76,fact,94.8733799,56.52,0.931934585,0.257404995,20,2953.5,6041596.989,0.999372764
31.05.2017,S_2,RG_77,fact,462.3236455,56.52,0.892706422,0.207861637,20,829.4999999,1750018.611,0.999358059
31.05.2017,S_2,RG_78,fact,171.1460031,56.52,0.934491266,0.266023721,20,1479,3244374.722,0.999373722
31.05.2017,S_2,RG_79,fact,97.58160835,56.52,0.941944933,0.299954483,20,1092,1518634.244,0.999376516
31.05.2017,S_2,RG_8,fact,143.4881038,56.52,0.946507851,0.312237082,20,836.9999999,1507878.822,0.999378226
31.05.2017,S_2,RG_80,fact,141.975548,56.52,0.954624514,0.262412594,20,2214,3927742.233,0.999381269
31.05.2017,S_2,RG_81,fact,86.79671005,56.52,0.922112462,0.263459662,20,2646,4660524.756,0.999369082
31.05.2017,S_2,RG_82,fact,203.1433863,56.52,0.948662407,0.225700963,20,645,1311230.367,0.999379034
31.05.2017,S_2,RG_83,fact,78.20395261,56.52,0.940242208,0.287582411,20,793.4999999,1682091.322,0.999375878
31.05.2017,S_2,RG_84,fact,169.2495335,56.52,0.948033899,0.22509704,20,2328,4313718.7,0.999378798
31.05.2017,S_2,RG_85,fact,164.6048387,56.52,0.927368302,0.282530776,20,841.4999999,1968467.511,0.999371052
31.05.2017,S_2,RG_9,fact,302.027877,56.52,0.933705513,0.218761546,20,784.4999999,1640038.989,0.999373427
31.05.2017,S_3,RG_1,fact,448.5076476,56.52,0.919774,0.371816821,20,1051.5,2142028.411,0.999684103
31.05.2017,S_3,RG_10,fact,64.39309347,56.52,0.963969997,0.310952787,20,285,650932.3111,0.999692386
31.05.2017,S_3,RG_11,fact,73.22580645,56.52,NULL,NULL,20,46.5,NULL,NULL
31.05.2017,S_3,RG_12,fact,328.6539813,56.52,0.951127408,0.296634859,20,745.5,1629705.9,0.999689979
31.05.2017,S_3,RG_13,fact,74.29472141,56.52,0.932531381,0.323918682,20,307.5,501760.1556,0.999686494
31.05.2017,S_3,RG_14,fact,446.4477007,56.52,0.919774,0.371816821,20,120,275846.0111,0.999684103
31.05.2017,S_3,RG_15,fact,105.5306972,56.52,0.953175896,0.255692189,20,178.5,410841.8444,0.999690363
31.05.2017,S_3,RG_16,fact,259.1501,56.52,0.949852696,0.279693341,20,848.9999999,1548233.778,0.99968974
31.05.2017,S_3,RG_17,fact,197.1385833,56.52,0.929413805,0.329056772,20,592.5,1226365.5,0.999685909
31.05.2017,S_3,RG_18,fact,56.024006,56.52,0.926081343,0.332667228,20,442.5,731294.3,0.999685285
31.05.2017,S_3,RG_19,fact,207.2587709,56.52,0.948410728,0.268617701,20,2311.5,3835705.744,0.99968947
31.05.2017,S_3,RG_2,fact,348.4559361,56.52,0.932526305,0.250319125,20,1455,3757861.667,0.999686493
31.05.2017,S_3,RG_20,fact,204.1521189,56.52,0.946798918,0.267165536,20,592.5,1270497.322,0.999689168
31.05.2017,S_3,RG_21,fact,246.9723553,56.52,0.894919091,0.241964007,20,4008,7605493.3,0.999679444
31.05.2017,S_3,RG_22,fact,66.93820225,56.52,0.9676437,0.248422645,20,183,491869.5111,0.999693074
31.05.2017,S_3,RG_23,fact,217.275872,56.52,0.938742577,0.314358425,20,775.4999999,1875696.967,0.999687658
31.05.2017,S_3,RG_25,fact,183.4620936,56.52,0.940207281,0.315679684,20,633,914856.4556,0.999687932
31.05.2017,S_3,RG_26,fact,300.0426715,56.52,0.944350759,0.265830089,20,1434,2864865.989,0.999688709
31.05.2017,S_3,RG_27,fact,10.51075269,56.52,NULL,NULL,20,16.5,88844.85556,NULL
31.05.2017,S_3,RG_28,fact,87.86738351,56.52,0.978070175,0.26954579,20,114,209242.0333,0.999695029
31.05.2017,S_3,RG_29,fact,65.67966412,56.52,0.956292533,0.246125564,20,821.9999999,1520327.6,0.999690947
31.05.2017,S_3,RG_3,fact,584.99013,56.52,0.928020224,0.208383357,20,612,1205978.867,0.999685648
31.05.2017,S_3,RG_30,fact,140.9703504,56.52,0.947129101,0.343114883,20,621,1321297.989,0.99968923
31.05.2017,S_3,RG_31,fact,51.65452653,56.52,0.881489842,0.393259072,20,228,416730.3778,0.999676927
31.05.2017,S_3,RG_32,fact,195.7612903,56.52,0.933778234,0.302923002,20,249,494544.2889,0.999686727
31.05.2017,S_3,RG_33,fact,628.9299756,56.52,0.868549345,0.201620908,20,4746,8826197.522,0.999674502
31.05.2017,S_3,RG_34,fact,302.2843148,56.52,0.949469388,0.299150777,20,418.5,855430.1333,0.999689668
31.05.2017,S_3,RG_35,fact,319.6916605,56.52,0.92782229,0.24239514,20,1710,3132339.744,0.999685611
31.05.2017,S_3,RG_36,fact,595.3792516,56.52,0.919774,0.371816821,20,8687.999999,24598819.08,0.999684103
31.05.2017,S_3,RG_37,fact,45.59043779,56.52,0.97122905,0.280754097,20,153,400559.0333,0.999693746
31.05.2017,S_3,RG_38,fact,349.3699491,56.52,0.950487595,0.233263891,20,1110,2059267.167,0.999689859
31.05.2017,S_3,RG_39,fact,241.2244151,56.52,0.945001943,0.259210069,20,2100,4633585.922,0.999688831
31.05.2017,S_3,RG_4,fact,198.3315412,56.52,0.943158024,0.299500905,20,820.4999999,1803393.5,0.999688485
31.05.2017,S_3,RG_40,fact,15.76850095,56.52,0.96019756,0.18533323,20,109.5,284089.5556,0.999691679
31.05.2017,S_3,RG_41,fact,233.2708729,56.52,0.946302881,0.286660956,20,1018.5,2532459.489,0.999689075
31.05.2017,S_3,RG_42,fact,451.7223656,56.52,0.956422018,0.202621523,20,866.9999999,1731480.189,0.999690971
31.05.2017,S_3,RG_43,fact,174.2242955,56.52,0.947374039,0.262953612,20,1947,4374315.489,0.999689275
31.05.2017,S_3,RG_44,fact,47.88930735,56.52,0.961576355,0.250950758,20,559.5,1284142.711,0.999691937
31.05.2017,S_3,RG_45,fact,201.9201172,56.52,0.929667135,0.326389799,20,805.4999999,1691557.622,0.999685957
31.05.2017,S_3,RG_46,fact,256.5290597,56.52,0.932979615,0.294427403,20,703.5,1521520.189,0.999686578
31.05.2017,S_3,RG_47,fact,106.8998407,56.52,0.962690971,0.217584208,20,1878,4018996.4,0.999692146
31.05.2017,S_3,RG_48,fact,378.5499281,56.52,0.947711202,0.232793948,20,285,893733.7556,0.999689339
31.05.2017,S_3,RG_49,fact,286.2763138,56.52,0.950417053,0.314573276,20,1231.5,2532037.156,0.999689846
31.05.2017,S_3,RG_5,fact,195.8818477,56.52,0.944233125,0.27450861,20,1392,3479513.833,0.999688687
31.05.2017,S_3,RG_50,fact,381.6919764,56.52,0.938562048,0.229513,20,2917.5,6746720.7,0.999687624
31.05.2017,S_3,RG_51,fact,311.4213277,56.52,0.940846774,0.262246562,20,1080,1831629.5,0.999688052
31.05.2017,S_3,RG_52,fact,325.0638282,56.52,0.903065356,0.236927672,20,1179,1639632.744,0.999680971
31.05.2017,S_3,RG_53,fact,53.02903226,56.52,0.955954898,0.335447695,20,369,755321.0444,0.999690884
31.05.2017,S_3,RG_54,fact,480.7262894,56.52,0.941985761,0.22896054,20,283.5,643038.7,0.999688266
31.05.2017,S_3,RG_55,fact,282.5495124,56.52,0.932423662,0.239303612,20,2646,5677537.611,0.999686473
31.05.2017,S_3,RG_56,fact,300.9207518,56.52,0.943347905,0.244180351,20,1428,2514729.533,0.999688521
31.05.2017,S_3,RG_57,fact,303.7631924,56.52,0.949312854,0.262176894,20,934.4999999,1804409.111,0.999689639
31.05.2017,S_3,RG_58,fact,227.0166485,56.52,0.89568672,0.305306464,20,814.4999999,1737318.444,0.999679588
31.05.2017,S_3,RG_59,fact,257.0254868,56.52,0.936775874,0.264945786,20,2185.5,3311016.911,0.999687289
31.05.2017,S_3,RG_6,fact,40.12308998,56.52,0.961193515,0.240432339,20,163.5,311096.7667,0.999691865
31.05.2017,S_3,RG_60,fact,190.3277935,56.52,0.947641417,0.350725578,20,372,834039.9556,0.999689326
31.05.2017,S_3,RG_61,fact,355.7313335,56.52,0.924164296,0.267211188,20,553.5,1001758.578,0.999684925
31.05.2017,S_3,RG_62,fact,141.5538559,56.52,0.94567396,0.245689982,20,1402.5,2758540.556,0.999688957
31.05.2017,S_3,RG_63,fact,314.9074625,56.52,0.961274815,0.218509012,20,1149,2171052.767,0.999691881
31.05.2017,S_3,RG_64,fact,311.8471934,56.52,0.943171934,0.287301407,20,700.5,1086991.478,0.999688488
31.05.2017,S_3,RG_65,fact,422.9720337,56.52,0.939261189,0.2594601,20,1861.5,4180365.944,0.999687755
31.05.2017,S_3,RG_66,fact,500.2580479,56.52,0.910610308,0.252441536,20,763.4999999,2276919.667,0.999682385
31.05.2017,S_3,RG_67,fact,294.7508879,56.52,0.919774,0.371816821,20,1029,1919243.556,0.999684103
31.05.2017,S_3,RG_68,fact,18.37419355,56.52,0.915535957,0.34910873,20,628.5,1663836.467,0.999683308
31.05.2017,S_3,RG_69,fact,136.0915644,56.52,0.971073889,0.252261789,20,682.5,1200653.444,0.999693717
31.05.2017,S_3,RG_7,fact,423.2261108,56.52,0.919536399,0.235456183,20,676.5,2123011.344,0.999684058
31.05.2017,S_3,RG_70,fact,272.107511,56.52,0.933293372,0.285958917,20,508.5,980738.4444,0.999686636
31.05.2017,S_3,RG_71,fact,160.0404006,56.52,0.932204524,0.298965273,20,880.4999999,1682797.222,0.999686432
31.05.2017,S_3,RG_72,fact,288.3481823,56.52,0.926703372,0.301598222,20,1239,2456751.211,0.999685401
31.05.2017,S_3,RG_73,fact,50.10368664,56.52,0.961564859,0.221026616,20,396,874167.6556,0.999691935
31.05.2017,S_3,RG_74,fact,26.01133391,56.52,0.954724409,0.427852899,20,168,327730.6667,0.999690653
31.05.2017,S_3,RG_75,fact,279.9166582,56.52,0.915134825,0.260131908,20,1732.5,4616101.322,0.999683233
31.05.2017,S_3,RG_76,fact,280.7605382,56.52,0.931934585,0.257404995,20,2953.5,6041596.989,0.999686382
31.05.2017,S_3,RG_77,fact,527.190302,56.52,0.892706422,0.207861637,20,829.4999999,1750018.611,0.99967903
31.05.2017,S_3,RG_78,fact,237.0087029,56.52,0.934491266,0.266023721,20,1479,3244374.722,0.999686861
31.05.2017,S_3,RG_79,fact,315.9119532,56.52,0.941944933,0.299954483,20,1092,1518634.244,0.999688258
31.05.2017,S_3,RG_8,fact,302.9668305,56.52,0.946507851,0.312237082,20,836.9999999,1507878.822,0.999689113
31.05.2017,S_3,RG_80,fact,413.0643561,56.52,0.954624514,0.262412594,20,2214,3927742.233,0.999690634
